6.736626359093589599e+03
2.088158505955500004e+04
2.983230261008703746e+04
2.212855456119995142e+04
1.129780563796265051e+04
4.501457820295470810e+03
1.618708702030962058e+03
6.250520321224253166e+02
2.758405237232834679e+02
1.285652132924490161e+02
6.707714181545206600e+01
3.942191354222160271e+01
1.980571402365888289e+01
1.587694191013614642e+01
6.569290401542001057e+00
5.293361424403193460e+00
5.067924261441385525e+00
3.385286288226158291e+00
2.681701676566039971e+00
2.483951052630813283e+00
1.700307458179674214e+00
7.766459216757115591e-01
4.387886943837151499e-01
4.907068807695399437e-01
2.999009935685846839e-01
1.544673233904874654e-01
4.635904973239179244e-02
5.683830915264810602e-02
1.180000729679747673e+00
7.296688747589418281e-03
1.534546331174463651e-01
-3.879134460673864804e-01
2.839203552275036679e-02
0.000000000000000000e+00
3.641033918652029910e-02
0.000000000000000000e+00
2.028385848878143730e-02
0.000000000000000000e+00
1.233050590635434256e-02
3.006428484186274980e-02
-6.608097013699998010e-03
0.000000000000000000e+00
2.007579774741385589e-02
0.000000000000000000e+00
0.000000000000000000e+00
7.278108979600605641e-03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.194516087682863381e-02
