6.587992782185462602e+03
7.071686612775915819e+02
3.759113667528685028e+02
2.377191589030247769e+02
1.655647103565711973e+02
1.208507138573721562e+02
9.493146826526211157e+01
8.081290533270745868e+01
6.247304868884794615e+01
5.684107956446306531e+01
4.507362618383392316e+01
3.790124979576477671e+01
3.870333901647452990e+01
3.372088989851074814e+01
3.249011132876422892e+01
2.761551042435797854e+01
2.883192951655824388e+01
1.886892928633765720e+01
2.022520528888672331e+01
1.978250256068335489e+01
1.773951560186424459e+01
1.932029226019590951e+01
1.739484204850744220e+01
1.883620513602830826e+01
1.653972256182878908e+01
1.551043849147582776e+01
1.755025880341887046e+01
1.597381505801777202e+01
1.320937598278621294e+01
1.527323235972569648e+01
1.628967647013887543e+01
1.611757656499717584e+01
1.327000892053207792e+01
1.258543597936873226e+01
1.053176598432195021e+01
9.110448094009726105e+00
1.060000436851454708e+01
1.224452933785683939e+01
8.920574740980898198e+00
7.271061491014432221e+00
1.046291101652677824e+01
1.079727663800871085e+01
1.022322933156623037e+01
1.346581298678353988e+01
1.138785480847736764e+01
1.288548857091887712e+01
1.544320649100102472e+01
1.140929672530561056e+01
1.519327970492788005e+01
2.299453718968065630e+01
